 r Theta rho m1 m2 m3
        6144          96          64
   200.00000000000000     
  0.176248E+01  0.148036E+01  0.454060E-03  0.872327E-06 -0.272598E-05  0.249051E-03
  0.180347E+01  0.148036E+01  0.467800E-03  0.815241E-06 -0.256691E-05  0.250308E-03
  0.184542E+01  0.148036E+01  0.480870E-03  0.758679E-06 -0.241306E-05  0.250845E-03
  0.188834E+01  0.148036E+01  0.494174E-03  0.717692E-06 -0.227557E-05  0.251148E-03
  0.193226E+01  0.148036E+01  0.508366E-03  0.696584E-06 -0.215704E-05  0.251527E-03
  0.197720E+01  0.148036E+01  0.523843E-03  0.685054E-06 -0.205358E-05  0.252137E-03
  0.202319E+01  0.148036E+01  0.540502E-03  0.669203E-06 -0.196283E-05  0.252877E-03
  0.207025E+01  0.148036E+01  0.557819E-03  0.642781E-06 -0.188072E-05  0.253446E-03
  0.211840E+01  0.148036E+01  0.575337E-03  0.602972E-06 -0.179827E-05  0.253605E-03
  0.216767E+01  0.148036E+01  0.592942E-03  0.568019E-06 -0.170656E-05  0.253291E-03
  0.221809E+01  0.148036E+01  0.610559E-03  0.539797E-06 -0.160778E-05  0.252472E-03
  0.226968E+01  0.148036E+01  0.627907E-03  0.517896E-06 -0.150878E-05  0.251038E-03
  0.232247E+01  0.148036E+01  0.644447E-03  0.499737E-06 -0.141419E-05  0.248788E-03
  0.237649E+01  0.148036E+01  0.659534E-03  0.481214E-06 -0.132635E-05  0.245509E-03
  0.243176E+01  0.148036E+01  0.672769E-03  0.460321E-06 -0.124511E-05  0.241111E-03
  0.248832E+01  0.148036E+01  0.683733E-03  0.434483E-06 -0.116435E-05  0.235520E-03
  0.254620E+01  0.148036E+01  0.693021E-03  0.403051E-06 -0.108433E-05  0.229021E-03
  0.260542E+01  0.148036E+01  0.700765E-03  0.372386E-06 -0.100677E-05  0.221716E-03
  0.266602E+01  0.148036E+01  0.706593E-03  0.341187E-06 -0.932060E-06  0.213550E-03
  0.272803E+01  0.148036E+01  0.710967E-03  0.308694E-06 -0.862821E-06  0.204736E-03
  0.279148E+01  0.148036E+01  0.714079E-03  0.278472E-06 -0.799104E-06  0.195390E-03
  0.285640E+01  0.148036E+01  0.715625E-03  0.247948E-06 -0.740493E-06  0.185489E-03
  0.292284E+01  0.148036E+01  0.715922E-03  0.213628E-06 -0.684196E-06  0.175173E-03
  0.299082E+01  0.148036E+01  0.714941E-03  0.186091E-06 -0.628386E-06  0.164481E-03
  0.306038E+01  0.148036E+01  0.712408E-03  0.173416E-06 -0.573462E-06  0.153403E-03
  0.313156E+01  0.148036E+01  0.708850E-03  0.172490E-06 -0.519924E-06  0.142116E-03
  0.320440E+01  0.148036E+01  0.704174E-03  0.178552E-06 -0.469246E-06  0.130648E-03
  0.327893E+01  0.148036E+01  0.698387E-03  0.186869E-06 -0.421914E-06  0.119051E-03
  0.335520E+01  0.148036E+01  0.691578E-03  0.188197E-06 -0.375137E-06  0.107385E-03
  0.343323E+01  0.148036E+01  0.684062E-03  0.176537E-06 -0.326365E-06  0.957393E-04
  0.351309E+01  0.148036E+01  0.675955E-03  0.145419E-06 -0.279362E-06  0.841549E-04
  0.359480E+01  0.148036E+01  0.667128E-03  0.996370E-07 -0.243021E-06  0.726387E-04
  0.367841E+01  0.148036E+01  0.657380E-03  0.531239E-07 -0.225763E-06  0.612008E-04
  0.376396E+01  0.148036E+01  0.646582E-03  0.273511E-07 -0.220820E-06  0.498760E-04
  0.385151E+01  0.148036E+01  0.634723E-03  0.187599E-07 -0.221210E-06  0.387247E-04
  0.394109E+01  0.148036E+01  0.621552E-03  0.304809E-07 -0.220617E-06  0.277965E-04
  0.403275E+01  0.148036E+01  0.607520E-03  0.658093E-07 -0.213895E-06  0.171758E-04
  0.412655E+01  0.148036E+01  0.593020E-03  0.916708E-07 -0.189985E-06  0.692106E-05
  0.422253E+01  0.148036E+01  0.578212E-03  0.977979E-07 -0.134251E-06 -0.294214E-05
  0.432074E+01  0.148036E+01  0.563711E-03  0.824330E-07 -0.597885E-07 -0.124130E-04
  0.442124E+01  0.148036E+01  0.549689E-03  0.452345E-07  0.560773E-08 -0.215159E-04
  0.452407E+01  0.148036E+01  0.535615E-03  0.429308E-09  0.311990E-07 -0.302528E-04
  0.462929E+01  0.148036E+01  0.520796E-03 -0.340153E-07  0.320016E-07 -0.385788E-04
  0.473697E+01  0.148036E+01  0.505439E-03 -0.522306E-07  0.192299E-07 -0.464710E-04
  0.484714E+01  0.148036E+01  0.490056E-03 -0.550213E-07 -0.104898E-07 -0.539444E-04
  0.495988E+01  0.148036E+01  0.474525E-03 -0.337318E-07 -0.456835E-07 -0.609691E-04
  0.507524E+01  0.148036E+01  0.459168E-03  0.271399E-07 -0.719280E-07 -0.675672E-04
  0.519328E+01  0.148036E+01  0.444227E-03  0.122744E-06 -0.891738E-07 -0.737600E-04
  0.531407E+01  0.148036E+01  0.429044E-03  0.220055E-06 -0.100538E-06 -0.794293E-04
  0.543767E+01  0.148036E+01  0.412462E-03  0.254688E-06 -0.102049E-06 -0.843233E-04
  0.556415E+01  0.148036E+01  0.393776E-03  0.238139E-06 -0.963012E-07 -0.882127E-04
  0.569356E+01  0.148036E+01  0.374251E-03  0.172194E-06 -0.764267E-07 -0.912819E-04
  0.582599E+01  0.148036E+01  0.354946E-03  0.609311E-07 -0.364880E-07 -0.937514E-04
  0.596149E+01  0.148036E+01  0.338599E-03 -0.156412E-08  0.589102E-08 -0.964000E-04
  0.610015E+01  0.148036E+01  0.327608E-03 -0.160193E-07  0.447698E-07 -0.100106E-03
  0.624203E+01  0.148036E+01  0.321000E-03  0.321065E-07  0.834427E-07 -0.104860E-03
  0.638722E+01  0.148036E+01  0.317626E-03  0.165313E-06  0.117055E-06 -0.110532E-03
  0.653577E+01  0.148036E+01  0.313640E-03  0.247566E-06  0.136406E-06 -0.115904E-03
  0.668779E+01  0.148036E+01  0.303778E-03  0.249113E-06  0.136927E-06 -0.118905E-03
  0.684334E+01  0.148036E+01  0.286863E-03  0.104011E-06  0.107493E-06 -0.118694E-03
  0.700251E+01  0.148036E+01  0.263210E-03 -0.224092E-06  0.713402E-07 -0.114946E-03
  0.716538E+01  0.148036E+01  0.238922E-03 -0.505409E-06  0.590857E-07 -0.109979E-03
  0.733204E+01  0.148036E+01  0.220317E-03 -0.608063E-06  0.587691E-07 -0.106726E-03
  0.750257E+01  0.148036E+01  0.208922E-03 -0.607422E-06  0.578378E-07 -0.106308E-03
  0.767707E+01  0.148036E+01  0.201006E-03 -0.532642E-06  0.576325E-07 -0.107263E-03
  0.785563E+01  0.148036E+01  0.195161E-03 -0.364510E-06  0.611091E-07 -0.109073E-03
  0.803834E+01  0.148036E+01  0.190114E-03 -0.157561E-06  0.627443E-07 -0.111132E-03
  0.822530E+01  0.148036E+01  0.184091E-03  0.528769E-07  0.587971E-07 -0.112411E-03
  0.841662E+01  0.148036E+01  0.175600E-03  0.250637E-06  0.366235E-07 -0.111890E-03
  0.861238E+01  0.148036E+01  0.163306E-03  0.407947E-06 -0.205824E-07 -0.108491E-03
  0.881269E+01  0.148036E+01  0.145857E-03  0.488211E-06 -0.995570E-07 -0.100974E-03
  0.901766E+01  0.148036E+01  0.122206E-03  0.450997E-06 -0.158136E-06 -0.881618E-04
  0.922740E+01  0.148036E+01  0.931032E-04  0.346171E-06 -0.147080E-06 -0.700313E-04
  0.944202E+01  0.148036E+01  0.643459E-04  0.236554E-06 -0.102822E-06 -0.504473E-04
  0.966163E+01  0.148036E+01  0.456921E-04  0.211452E-06 -0.555440E-07 -0.371207E-04
  0.988635E+01  0.148036E+01  0.400068E-04  0.282237E-06 -0.256152E-07 -0.329682E-04
  0.111279E+01  0.148706E+01  0.453411E-05  0.427495E-07 -0.103485E-07  0.374034E-05
  0.113867E+01  0.148706E+01  0.581900E-05  0.786748E-07 -0.344686E-07  0.476739E-05
  0.116516E+01  0.148706E+01  0.135562E-04  0.120605E-06 -0.159505E-06  0.109101E-04
  0.119226E+01  0.148706E+01  0.388529E-04  0.271955E-06 -0.530574E-06  0.306540E-04
  0.121999E+01  0.148706E+01  0.878756E-04  0.566062E-06 -0.118708E-05  0.679810E-04
  0.124837E+01  0.148706E+01  0.152015E-03  0.912831E-06 -0.195502E-05  0.115208E-03
  0.127740E+01  0.148706E+01  0.221762E-03  0.112193E-05 -0.271216E-05  0.164616E-03
  0.130711E+01  0.148706E+01  0.290803E-03  0.119941E-05 -0.335440E-05  0.211416E-03
  0.133751E+01  0.148706E+01  0.358732E-03  0.115476E-05 -0.382996E-05  0.255437E-03
  0.136862E+01  0.148706E+01  0.428331E-03  0.113067E-05 -0.418672E-05  0.298764E-03
  0.140045E+01  0.148706E+01  0.502165E-03  0.119646E-05 -0.452796E-05  0.343151E-03
  0.143303E+01  0.148706E+01  0.579551E-03  0.135303E-05 -0.488689E-05  0.388000E-03
  0.146636E+01  0.148706E+01  0.660921E-03  0.156182E-05 -0.521873E-05  0.433441E-03
  0.150046E+01  0.148706E+01  0.739810E-03  0.176830E-05 -0.550526E-05  0.475165E-03
  0.153536E+01  0.148706E+01  0.814043E-03  0.191453E-05 -0.569343E-05  0.511872E-03
  0.157107E+01  0.148706E+01  0.879613E-03  0.194466E-05 -0.572385E-05  0.541261E-03
  0.160761E+01  0.148706E+01  0.933520E-03  0.187665E-05 -0.562862E-05  0.561861E-03
  0.164501E+01  0.148706E+01  0.974856E-03  0.176335E-05 -0.545090E-05  0.573598E-03
  0.168327E+01  0.148706E+01  0.100409E-02  0.162508E-05 -0.519943E-05  0.577266E-03
  0.172242E+01  0.148706E+01  0.102490E-02  0.147682E-05 -0.488599E-05  0.575432E-03
  0.176248E+01  0.148706E+01  0.104005E-02  0.133382E-05 -0.453460E-05  0.569968E-03
  0.180347E+01  0.148706E+01  0.105082E-02  0.119813E-05 -0.418488E-05  0.561766E-03
  0.184542E+01  0.148706E+01  0.105984E-02  0.107822E-05 -0.386478E-05  0.552364E-03
  0.188834E+01  0.148706E+01  0.106925E-02  0.990403E-06 -0.358094E-05  0.542913E-03
  0.193226E+01  0.148706E+01  0.108050E-02  0.936599E-06 -0.332931E-05  0.534118E-03
  0.197720E+01  0.148706E+01  0.109435E-02  0.900798E-06 -0.310371E-05  0.526259E-03
  0.202319E+01  0.148706E+01  0.111037E-02  0.859045E-06 -0.290313E-05  0.519028E-03
  0.207025E+01  0.148706E+01  0.112739E-02  0.789252E-06 -0.272436E-05  0.511775E-03
  0.211840E+01  0.148706E+01  0.114450E-02  0.691791E-06 -0.255645E-05  0.504043E-03
  0.216767E+01  0.148706E+01  0.116143E-02  0.597874E-06 -0.238794E-05  0.495707E-03
  0.221809E+01  0.148706E+01  0.117790E-02  0.528037E-06 -0.221605E-05  0.486653E-03
  0.226968E+01  0.148706E+01  0.119336E-02  0.488712E-06 -0.204617E-05  0.476686E-03
  0.232247E+01  0.148706E+01  0.120693E-02  0.471642E-06 -0.188466E-05  0.465505E-03
  0.237649E+01  0.148706E+01  0.121756E-02  0.462903E-06 -0.173562E-05  0.452789E-03
  0.243176E+01  0.148706E+01  0.122485E-02  0.453493E-06 -0.160085E-05  0.438512E-03
  0.248832E+01  0.148706E+01  0.122787E-02  0.438394E-06 -0.147517E-05  0.422488E-03
  0.254620E+01  0.148706E+01  0.122808E-02  0.409401E-06 -0.134973E-05  0.405368E-03
  0.260542E+01  0.148706E+01  0.122580E-02  0.375724E-06 -0.122498E-05  0.387356E-03
  0.266602E+01  0.148706E+01  0.122023E-02  0.332693E-06 -0.110918E-05  0.368314E-03
  0.272803E+01  0.148706E+01  0.121250E-02  0.285339E-06 -0.100466E-05  0.348704E-03
  0.279148E+01  0.148706E+01  0.120289E-02  0.239832E-06 -0.911998E-06  0.328700E-03
  0.285640E+01  0.148706E+01  0.119136E-02  0.194756E-06 -0.831382E-06  0.308371E-03
  0.292284E+01  0.148706E+01  0.117807E-02  0.146853E-06 -0.756576E-06  0.287833E-03
  0.299082E+01  0.148706E+01  0.116303E-02  0.108887E-06 -0.685254E-06  0.267159E-03
  0.306038E+01  0.148706E+01  0.114629E-02  0.930724E-07 -0.618875E-06  0.246427E-03
  0.313156E+01  0.148706E+01  0.112831E-02  0.903990E-07 -0.554719E-06  0.225811E-03
  0.320440E+01  0.148706E+01  0.110904E-02  0.966713E-07 -0.493269E-06  0.205365E-03
  0.327893E+01  0.148706E+01  0.108862E-02  0.108436E-06 -0.434248E-06  0.185171E-03
  0.335520E+01  0.148706E+01  0.106723E-02  0.112906E-06 -0.374471E-06  0.165311E-03
  0.343323E+01  0.148706E+01  0.104520E-02  0.103773E-06 -0.311506E-06  0.145877E-03
  0.351309E+01  0.148706E+01  0.102272E-02  0.752410E-07 -0.251851E-06  0.126918E-03
  0.359480E+01  0.148706E+01  0.999620E-03  0.331403E-07 -0.210503E-06  0.108437E-03
  0.367841E+01  0.148706E+01  0.975627E-03 -0.391498E-09 -0.193506E-06  0.904345E-04
  0.376396E+01  0.148706E+01  0.950799E-03 -0.145481E-07 -0.192061E-06  0.729642E-04
  0.385151E+01  0.148706E+01  0.925191E-03 -0.161041E-07 -0.199215E-06  0.560847E-04
  0.394109E+01  0.148706E+01  0.898432E-03 -0.220887E-08 -0.204666E-06  0.398313E-04
  0.403275E+01  0.148706E+01  0.870999E-03  0.339788E-07 -0.200901E-06  0.242869E-04
  0.412655E+01  0.148706E+01  0.843460E-03  0.718751E-07 -0.174525E-06  0.950833E-05
  0.422253E+01  0.148706E+01  0.816192E-03  0.981552E-07 -0.110076E-06 -0.449109E-05
  0.432074E+01  0.148706E+01  0.789667E-03  0.105565E-06 -0.231876E-07 -0.177309E-04
  0.442124E+01  0.148706E+01  0.763955E-03  0.935153E-07  0.489376E-07 -0.302500E-04
  0.452407E+01  0.148706E+01  0.738501E-03  0.737724E-07  0.740428E-07 -0.420639E-04
  0.462929E+01  0.148706E+01  0.712772E-03  0.479056E-07  0.732671E-07 -0.531504E-04
  0.473697E+01  0.148706E+01  0.686675E-03  0.138099E-07  0.576841E-07 -0.634796E-04
  0.484714E+01  0.148706E+01  0.660603E-03 -0.406681E-08  0.204824E-07 -0.730595E-04
  0.495988E+01  0.148706E+01  0.635144E-03 -0.133152E-08 -0.245091E-07 -0.819426E-04
  0.507524E+01  0.148706E+01  0.610361E-03  0.398681E-07 -0.606051E-07 -0.901405E-04
  0.519328E+01  0.148706E+01  0.586725E-03  0.149649E-06 -0.869048E-07 -0.977339E-04
  0.531407E+01  0.148706E+01  0.563231E-03  0.259716E-06 -0.104326E-06 -0.104572E-03
  0.543767E+01  0.148706E+01  0.538216E-03  0.297811E-06 -0.107542E-06 -0.110323E-03
  0.556415E+01  0.148706E+01  0.510967E-03  0.265359E-06 -0.102985E-06 -0.114751E-03
  0.569356E+01  0.148706E+01  0.482744E-03  0.157708E-06 -0.803701E-07 -0.118030E-03
  0.582599E+01  0.148706E+01  0.455021E-03 -0.780977E-08 -0.311876E-07 -0.120477E-03
  0.596149E+01  0.148706E+01  0.431464E-03 -0.914380E-07  0.223467E-07 -0.123142E-03
  0.610015E+01  0.148706E+01  0.415298E-03 -0.102957E-06  0.712881E-07 -0.127217E-03
  0.624203E+01  0.148706E+01  0.404908E-03 -0.179874E-07  0.115134E-06 -0.132597E-03
  0.638722E+01  0.148706E+01  0.398859E-03  0.186219E-06  0.149151E-06 -0.139134E-03
  0.653577E+01  0.148706E+01  0.391839E-03  0.305215E-06  0.165784E-06 -0.145126E-03
  0.668779E+01  0.148706E+01  0.377300E-03  0.326926E-06  0.162070E-06 -0.147983E-03
  0.684334E+01  0.148706E+01  0.354935E-03  0.165578E-06  0.130398E-06 -0.147125E-03
  0.700251E+01  0.148706E+01  0.324557E-03 -0.236585E-06  0.923462E-07 -0.141957E-03
  0.716538E+01  0.148706E+01  0.292797E-03 -0.603175E-06  0.771947E-07 -0.134965E-03
  0.733204E+01  0.148706E+01  0.268073E-03 -0.743149E-06  0.735072E-07 -0.130034E-03
  0.750257E+01  0.148706E+01  0.252534E-03 -0.752509E-06  0.692186E-07 -0.128666E-03
  0.767707E+01  0.148706E+01  0.241731E-03 -0.668129E-06  0.646423E-07 -0.129154E-03
  0.785563E+01  0.148706E+01  0.233397E-03 -0.481031E-06  0.624460E-07 -0.130596E-03
  0.803834E+01  0.148706E+01  0.226158E-03 -0.235729E-06  0.606406E-07 -0.132356E-03
  0.822530E+01  0.148706E+01  0.217943E-03  0.186691E-07  0.528421E-07 -0.133241E-03
  0.841662E+01  0.148706E+01  0.206969E-03  0.257874E-06  0.281454E-07 -0.132038E-03
  0.861238E+01  0.148706E+01  0.191703E-03  0.448460E-06 -0.269024E-07 -0.127510E-03
  0.881269E+01  0.148706E+01  0.170723E-03  0.548212E-06 -0.101770E-06 -0.118331E-03
  0.901766E+01  0.148706E+01  0.142774E-03  0.511526E-06 -0.157537E-06 -0.103120E-03
  0.922740E+01  0.148706E+01  0.108678E-03  0.395177E-06 -0.145918E-06 -0.818397E-04
  0.944202E+01  0.148706E+01  0.750587E-04  0.270639E-06 -0.101357E-06 -0.589120E-04
  0.966163E+01  0.148706E+01  0.532394E-04  0.242926E-06 -0.535651E-07 -0.432996E-04
  0.988635E+01  0.148706E+01  0.465813E-04  0.325111E-06 -0.230975E-07 -0.384275E-04
  0.111279E+01  0.149375E+01  0.356847E-04  0.155644E-06 -0.308055E-06  0.293288E-04
  0.113867E+01  0.149375E+01  0.420613E-04  0.383750E-06 -0.376157E-06  0.343562E-04
  0.116516E+01  0.149375E+01  0.720934E-04  0.627795E-06 -0.746770E-06  0.579279E-04
  0.119226E+01  0.149375E+01  0.154260E-03  0.119643E-05 -0.166212E-05  0.121526E-03
  0.121999E+01  0.149375E+01  0.290015E-03  0.191543E-05 -0.299515E-05  0.223875E-03
  0.124837E+01  0.149375E+01  0.460461E-03  0.257727E-05 -0.451277E-05  0.348266E-03
  0.127740E+01  0.149375E+01  0.644418E-03  0.285488E-05 -0.603298E-05  0.477531E-03
  0.130711E+01  0.149375E+01  0.828329E-03  0.272004E-05 -0.731211E-05  0.601379E-03
  0.133751E+01  0.149375E+01  0.100817E-02  0.244673E-05 -0.818771E-05  0.717124E-03
  0.136862E+01  0.149375E+01  0.118452E-02  0.225986E-05 -0.875522E-05  0.825525E-03
  0.140045E+01  0.149375E+01  0.135806E-02  0.227792E-05 -0.920364E-05  0.927358E-03
  0.143303E+01  0.149375E+01  0.152554E-02  0.244365E-05 -0.959399E-05  0.102065E-02
  0.146636E+01  0.149375E+01  0.168024E-02  0.267049E-05 -0.984596E-05  0.110123E-02
  0.150046E+01  0.149375E+01  0.182454E-02  0.291094E-05 -0.995743E-05  0.117111E-02
  0.153536E+01  0.149375E+01  0.195629E-02  0.309193E-05 -0.988028E-05  0.122931E-02
  0.157107E+01  0.149375E+01  0.206769E-02  0.312685E-05 -0.960978E-05  0.127149E-02
  0.160761E+01  0.149375E+01  0.215191E-02  0.298802E-05 -0.920476E-05  0.129432E-02
  0.164501E+01  0.149375E+01  0.220610E-02  0.273175E-05 -0.869790E-05  0.129722E-02
  0.168327E+01  0.149375E+01  0.223260E-02  0.240104E-05 -0.811028E-05  0.128275E-02
  0.172242E+01  0.149375E+01  0.223979E-02  0.205420E-05 -0.746603E-05  0.125677E-02
  0.176248E+01  0.149375E+01  0.223294E-02  0.174118E-05 -0.679803E-05  0.122295E-02
  0.180347E+01  0.149375E+01  0.221651E-02  0.147112E-05 -0.616800E-05  0.118420E-02
  0.184542E+01  0.149375E+01  0.219707E-02  0.125273E-05 -0.560198E-05  0.114433E-02
  0.188834E+01  0.149375E+01  0.217952E-02  0.110236E-05 -0.509904E-05  0.110593E-02
  0.193226E+01  0.149375E+01  0.216685E-02  0.101748E-05 -0.464978E-05  0.107042E-02
  0.197720E+01  0.149375E+01  0.216015E-02  0.966912E-06 -0.424603E-05  0.103810E-02
  0.202319E+01  0.149375E+01  0.215811E-02  0.907168E-06 -0.388763E-05  0.100810E-02
  0.207025E+01  0.149375E+01  0.215841E-02  0.802508E-06 -0.357415E-05  0.979143E-03
  0.211840E+01  0.149375E+01  0.215932E-02  0.653764E-06 -0.329261E-05  0.950334E-03
  0.216767E+01  0.149375E+01  0.216016E-02  0.507184E-06 -0.302644E-05  0.921348E-03
  0.221809E+01  0.149375E+01  0.216033E-02  0.402409E-06 -0.276632E-05  0.891943E-03
  0.226968E+01  0.149375E+01  0.215885E-02  0.356165E-06 -0.251257E-05  0.861750E-03
  0.232247E+01  0.149375E+01  0.215417E-02  0.346877E-06 -0.227232E-05  0.830240E-03
  0.237649E+01  0.149375E+01  0.214452E-02  0.353134E-06 -0.205503E-05  0.796884E-03
  0.243176E+01  0.149375E+01  0.212946E-02  0.359121E-06 -0.186277E-05  0.761735E-03
  0.248832E+01  0.149375E+01  0.210860E-02  0.355927E-06 -0.169047E-05  0.724877E-03
  0.254620E+01  0.149375E+01  0.208311E-02  0.337013E-06 -0.151852E-05  0.686932E-03
  0.260542E+01  0.149375E+01  0.205366E-02  0.302559E-06 -0.134579E-05  0.648295E-03
  0.266602E+01  0.149375E+01  0.202052E-02  0.256260E-06 -0.118877E-05  0.609215E-03
  0.272803E+01  0.149375E+01  0.198473E-02  0.205652E-06 -0.105061E-05  0.570155E-03
  0.279148E+01  0.149375E+01  0.194688E-02  0.158077E-06 -0.932385E-06  0.531387E-03
  0.285640E+01  0.149375E+01  0.190718E-02  0.113665E-06 -0.833355E-06  0.493054E-03
  0.292284E+01  0.149375E+01  0.186577E-02  0.769514E-07 -0.746355E-06  0.455270E-03
  0.299082E+01  0.149375E+01  0.182280E-02  0.492872E-07 -0.667261E-06  0.418135E-03
  0.306038E+01  0.149375E+01  0.177847E-02  0.342286E-07 -0.595132E-06  0.381767E-03
  0.313156E+01  0.149375E+01  0.173315E-02  0.289741E-07 -0.525783E-06  0.346308E-03
  0.320440E+01  0.149375E+01  0.168700E-02  0.305222E-07 -0.458739E-06  0.311845E-03
  0.327893E+01  0.149375E+01  0.164021E-02  0.339347E-07 -0.392815E-06  0.278459E-03
  0.335520E+01  0.149375E+01  0.159307E-02  0.334345E-07 -0.324629E-06  0.246230E-03
  0.343323E+01  0.149375E+01  0.154600E-02  0.251203E-07 -0.252875E-06  0.215240E-03
  0.351309E+01  0.149375E+01  0.149909E-02  0.601690E-08 -0.187334E-06  0.185504E-03
  0.359480E+01  0.149375E+01  0.145217E-02 -0.194668E-07 -0.148081E-06  0.157003E-03
  0.367841E+01  0.149375E+01  0.140498E-02 -0.358368E-07 -0.133828E-06  0.129721E-03
  0.376396E+01  0.149375E+01  0.135771E-02 -0.406403E-07 -0.137564E-06  0.103698E-03
  0.385151E+01  0.149375E+01  0.131036E-02 -0.347768E-07 -0.155354E-06  0.789643E-04
  0.394109E+01  0.149375E+01  0.126268E-02 -0.175486E-07 -0.171280E-06  0.555311E-04
  0.403275E+01  0.149375E+01  0.121497E-02  0.157688E-07 -0.172578E-06  0.334450E-04
  0.412655E+01  0.149375E+01  0.116796E-02  0.564380E-07 -0.146707E-06  0.127382E-04
  0.422253E+01  0.149375E+01  0.112225E-02  0.954989E-07 -0.794850E-07 -0.660765E-05
  0.432074E+01  0.149375E+01  0.107815E-02  0.118988E-06  0.148327E-07 -0.246501E-04
  0.442124E+01  0.149375E+01  0.103551E-02  0.120674E-06  0.916090E-07 -0.414548E-04
  0.452407E+01  0.149375E+01  0.993698E-03  0.111552E-06  0.120744E-06 -0.570586E-04
  0.462929E+01  0.149375E+01  0.952376E-03  0.842752E-07  0.122250E-06 -0.714733E-04
  0.473697E+01  0.149375E+01  0.911109E-03  0.316869E-07  0.104676E-06 -0.846702E-04
  0.484714E+01  0.149375E+01  0.870285E-03  0.231212E-08  0.625622E-07 -0.966738E-04
  0.495988E+01  0.149375E+01  0.831114E-03 -0.913813E-09  0.746559E-08 -0.107627E-03
  0.507524E+01  0.149375E+01  0.793658E-03  0.469547E-07 -0.420513E-07 -0.117586E-03
  0.519328E+01  0.149375E+01  0.758549E-03  0.165804E-06 -0.820146E-07 -0.126707E-03
  0.531407E+01  0.149375E+01  0.724140E-03  0.282171E-06 -0.109008E-06 -0.134780E-03
  0.543767E+01  0.149375E+01  0.688172E-03  0.320967E-06 -0.115058E-06 -0.141382E-03
  0.556415E+01  0.149375E+01  0.650064E-03  0.263713E-06 -0.110560E-06 -0.146303E-03
  0.569356E+01  0.149375E+01  0.610834E-03  0.959243E-07 -0.832896E-07 -0.149660E-03
  0.582599E+01  0.149375E+01  0.572528E-03 -0.137790E-06 -0.237364E-07 -0.151907E-03
  0.596149E+01  0.149375E+01  0.539897E-03 -0.241465E-06  0.402900E-07 -0.154416E-03
  0.610015E+01  0.149375E+01  0.517053E-03 -0.240109E-06  0.978471E-07 -0.158723E-03
  0.624203E+01  0.149375E+01  0.501668E-03 -0.107030E-06  0.145082E-06 -0.164627E-03
  0.638722E+01  0.149375E+01  0.492088E-03  0.182744E-06  0.179696E-06 -0.171998E-03
  0.653577E+01  0.149375E+01  0.481235E-03  0.358943E-06  0.189634E-06 -0.178564E-03
  0.668779E+01  0.149375E+01  0.461206E-03  0.395748E-06  0.179074E-06 -0.181196E-03
  0.684334E+01  0.149375E+01  0.432087E-03  0.206588E-06  0.148291E-06 -0.179375E-03
  0.700251E+01  0.149375E+01  0.393510E-03 -0.269584E-06  0.110949E-06 -0.172345E-03
  0.716538E+01  0.149375E+01  0.353083E-03 -0.715728E-06  0.933894E-07 -0.162950E-03
