 r Theta rho m1 m2 m3
  0.822530E+01  0.159424E+01  0.575242E-03 -0.455005E-07 -0.873225E-08  0.148884E-03
  0.841662E+01  0.159424E+01  0.540548E-03  0.487233E-06 -0.787530E-08  0.136481E-03
  0.861238E+01  0.159424E+01  0.498284E-03  0.912459E-06 -0.115717E-08  0.122613E-03
  0.881269E+01  0.159424E+01  0.446667E-03  0.116561E-05  0.155877E-07  0.107006E-03
  0.901766E+01  0.159424E+01  0.386187E-03  0.120007E-05  0.366002E-07  0.899926E-04
  0.922740E+01  0.159424E+01  0.321994E-03  0.106058E-05  0.502930E-07  0.729755E-04
  0.944202E+01  0.159424E+01  0.265903E-03  0.885367E-06  0.485661E-07  0.587394E-04
  0.966163E+01  0.159424E+01  0.234598E-03  0.846483E-06  0.426484E-07  0.509004E-04
  0.988635E+01  0.159424E+01  0.225696E-03  0.938723E-06  0.394697E-07  0.486590E-04
  0.111279E+01  0.160094E+01  0.153934E-01 -0.685936E-04  0.279801E-04  0.143622E-01
  0.113867E+01  0.160094E+01  0.175917E-01 -0.330156E-04  0.209540E-04  0.163378E-01
  0.116516E+01  0.160094E+01  0.256070E-01 -0.216105E-04 -0.257993E-05  0.235158E-01
  0.119226E+01  0.160094E+01  0.407092E-01 -0.286263E-04 -0.418342E-04  0.369068E-01
  0.121999E+01  0.160094E+01  0.592319E-01 -0.286956E-04 -0.792126E-04  0.530084E-01
  0.124837E+01  0.160094E+01  0.780934E-01 -0.148068E-04 -0.100772E-03  0.690026E-01
  0.127740E+01  0.160094E+01  0.947291E-01  0.135398E-06 -0.944982E-04  0.826540E-01
  0.130711E+01  0.160094E+01  0.107327E+00  0.735425E-05 -0.654167E-04  0.924795E-01
  0.133751E+01  0.160094E+01  0.115622E+00  0.284441E-05 -0.421326E-04  0.983885E-01
  0.136862E+01  0.160094E+01  0.120309E+00 -0.825486E-05 -0.341709E-04  0.101109E+00
  0.140045E+01  0.160094E+01  0.122382E+00 -0.146436E-04 -0.337813E-04  0.101585E+00
  0.143303E+01  0.160094E+01  0.123021E+00 -0.168624E-04 -0.352826E-04  0.100867E+00
  0.146636E+01  0.160094E+01  0.122578E+00 -0.121191E-04 -0.378771E-04  0.992739E-01
  0.150046E+01  0.160094E+01  0.120600E+00 -0.871761E-06 -0.441028E-04  0.964728E-01
  0.153536E+01  0.160094E+01  0.116597E+00  0.349704E-05 -0.483374E-04  0.921210E-01
  0.157107E+01  0.160094E+01  0.111026E+00  0.369262E-05 -0.472919E-04  0.866356E-01
  0.160761E+01  0.160094E+01  0.104415E+00  0.306421E-05 -0.429876E-04  0.804699E-01
  0.164501E+01  0.160094E+01  0.972114E-01  0.219205E-05 -0.375350E-04  0.739936E-01
  0.168327E+01  0.160094E+01  0.898292E-01  0.128270E-05 -0.326459E-04  0.675311E-01
  0.172242E+01  0.160094E+01  0.826249E-01  0.360701E-06 -0.287971E-04  0.613491E-01
  0.176248E+01  0.160094E+01  0.758537E-01 -0.486270E-06 -0.256987E-04  0.556270E-01
  0.180347E+01  0.160094E+01  0.696644E-01 -0.122309E-05 -0.230183E-04  0.504583E-01
  0.184542E+01  0.160094E+01  0.641168E-01 -0.166993E-05 -0.205468E-04  0.458672E-01
  0.188834E+01  0.160094E+01  0.592027E-01 -0.190433E-05 -0.182264E-04  0.418286E-01
  0.193226E+01  0.160094E+01  0.548692E-01 -0.205294E-05 -0.161438E-04  0.382870E-01
  0.197720E+01  0.160094E+01  0.510400E-01 -0.216348E-05 -0.144028E-04  0.351728E-01
  0.202319E+01  0.160094E+01  0.476307E-01 -0.221578E-05 -0.130295E-04  0.324142E-01
  0.207025E+01  0.160094E+01  0.445584E-01 -0.213187E-05 -0.119190E-04  0.299438E-01
  0.211840E+01  0.160094E+01  0.417457E-01 -0.191934E-05 -0.109258E-04  0.277008E-01
  0.216767E+01  0.160094E+01  0.391316E-01 -0.157095E-05 -0.994676E-05  0.256381E-01
  0.221809E+01  0.160094E+01  0.366725E-01 -0.118002E-05 -0.896922E-05  0.237221E-01
  0.226968E+01  0.160094E+01  0.343409E-01 -0.846955E-06 -0.804658E-05  0.219309E-01
  0.232247E+01  0.160094E+01  0.321221E-01 -0.636152E-06 -0.717638E-05  0.202515E-01
  0.237649E+01  0.160094E+01  0.300120E-01 -0.549308E-06 -0.640567E-05  0.186783E-01
  0.243176E+01  0.160094E+01  0.280119E-01 -0.519947E-06 -0.575964E-05  0.172088E-01
  0.248832E+01  0.160094E+01  0.261234E-01 -0.533837E-06 -0.521665E-05  0.158411E-01
  0.254620E+01  0.160094E+01  0.243460E-01 -0.581383E-06 -0.473910E-05  0.145715E-01
  0.260542E+01  0.160094E+01  0.226785E-01 -0.609300E-06 -0.429993E-05  0.133965E-01
  0.266602E+01  0.160094E+01  0.211192E-01 -0.615303E-06 -0.389099E-05  0.123120E-01
  0.272803E+01  0.160094E+01  0.196644E-01 -0.590888E-06 -0.351338E-05  0.113131E-01
  0.279148E+01  0.160094E+01  0.183084E-01 -0.551055E-06 -0.315940E-05  0.103937E-01
  0.285640E+01  0.160094E+01  0.170446E-01 -0.496945E-06 -0.283269E-05  0.954778E-02
  0.292284E+01  0.160094E+01  0.158672E-01 -0.423091E-06 -0.253465E-05  0.876957E-02
  0.299082E+01  0.160094E+01  0.147696E-01 -0.354838E-06 -0.226098E-05  0.805339E-02
  0.306038E+01  0.160094E+01  0.137457E-01 -0.308140E-06 -0.201364E-05  0.739399E-02
  0.313156E+01  0.160094E+01  0.127905E-01 -0.279950E-06 -0.179656E-05  0.678683E-02
  0.320440E+01  0.160094E+01  0.118997E-01 -0.262069E-06 -0.161015E-05  0.622794E-02
  0.327893E+01  0.160094E+01  0.110688E-01 -0.248417E-06 -0.145169E-05  0.571353E-02
  0.335520E+01  0.160094E+01  0.102935E-01 -0.233219E-06 -0.132319E-05  0.523990E-02
  0.343323E+01  0.160094E+01  0.957036E-02 -0.216861E-06 -0.121199E-05  0.480405E-02
  0.351309E+01  0.160094E+01  0.889619E-02 -0.196311E-06 -0.110744E-05  0.440312E-02
  0.359480E+01  0.160094E+01  0.826799E-02 -0.168460E-06 -0.998132E-06  0.403452E-02
  0.367841E+01  0.160094E+01  0.768291E-02 -0.140615E-06 -0.878362E-06  0.369581E-02
  0.376396E+01  0.160094E+01  0.713811E-02 -0.123556E-06 -0.749499E-06  0.338465E-02
  0.385151E+01  0.160094E+01  0.663086E-02 -0.114865E-06 -0.620577E-06  0.309884E-02
  0.394109E+01  0.160094E+01  0.615889E-02 -0.119708E-06 -0.510458E-06  0.283649E-02
  0.403275E+01  0.160094E+01  0.571965E-02 -0.144038E-06 -0.442924E-06  0.259565E-02
  0.412655E+01  0.160094E+01  0.531080E-02 -0.168285E-06 -0.405140E-06  0.237454E-02
  0.422253E+01  0.160094E+01  0.493038E-02 -0.174890E-06 -0.393616E-06  0.217162E-02
  0.432074E+01  0.160094E+01  0.457650E-02 -0.166794E-06 -0.411068E-06  0.198546E-02
  0.442124E+01  0.160094E+01  0.424661E-02 -0.148206E-06 -0.425286E-06  0.181441E-02
  0.452407E+01  0.160094E+01  0.393874E-02 -0.126678E-06 -0.411647E-06  0.165712E-02
  0.462929E+01  0.160094E+01  0.365188E-02 -0.112843E-06 -0.383487E-06  0.151269E-02
  0.473697E+01  0.160094E+01  0.338548E-02 -0.103146E-06 -0.335635E-06  0.138046E-02
  0.484714E+01  0.160094E+01  0.313912E-02 -0.661696E-07 -0.254109E-06  0.125983E-02
  0.495988E+01  0.160094E+01  0.291328E-02  0.282984E-07 -0.158175E-06  0.115057E-02
  0.507524E+01  0.160094E+01  0.270709E-02  0.157604E-06 -0.706663E-07  0.105195E-02
  0.519328E+01  0.160094E+01  0.251629E-02  0.243542E-06 -0.849116E-08  0.961931E-03
  0.531407E+01  0.160094E+01  0.233633E-02  0.261195E-06  0.130272E-07  0.878475E-03
  0.543767E+01  0.160094E+01  0.216433E-02  0.152191E-06  0.137998E-07  0.800254E-03
  0.556415E+01  0.160094E+01  0.199723E-02 -0.145714E-06 -0.797218E-08  0.725968E-03
  0.569356E+01  0.160094E+01  0.183617E-02 -0.513392E-06 -0.585047E-07  0.655895E-03
  0.582599E+01  0.160094E+01  0.168821E-02 -0.655997E-06 -0.104905E-06  0.592404E-03
  0.596149E+01  0.160094E+01  0.156135E-02 -0.636710E-06 -0.133907E-06  0.538064E-03
  0.610015E+01  0.160094E+01  0.145382E-02 -0.361892E-06 -0.141196E-06  0.491922E-03
  0.624203E+01  0.160094E+01  0.136691E-02  0.298406E-06 -0.137336E-06  0.454086E-03
  0.638722E+01  0.160094E+01  0.129306E-02  0.989120E-06 -0.119914E-06  0.421737E-03
  0.653577E+01  0.160094E+01  0.121765E-02  0.128428E-05 -0.851033E-07  0.389923E-03
  0.668779E+01  0.160094E+01  0.113016E-02  0.127653E-05 -0.464476E-07  0.355261E-03
  0.684334E+01  0.160094E+01  0.103535E-02  0.884618E-06 -0.152130E-07  0.319356E-03
  0.700251E+01  0.160094E+01  0.932486E-03  0.111162E-07  0.606468E-08  0.282069E-03
  0.716538E+01  0.160094E+01  0.831290E-03 -0.873364E-06  0.141565E-07  0.246389E-03
  0.733204E+01  0.160094E+01  0.746986E-03 -0.139331E-05  0.161738E-07  0.216754E-03
  0.750257E+01  0.160094E+01  0.684652E-03 -0.148802E-05  0.173266E-07  0.194379E-03
  0.767707E+01  0.160094E+01  0.639862E-03 -0.137462E-05  0.179696E-07  0.177663E-03
  0.785563E+01  0.160094E+01  0.603482E-03 -0.108934E-05  0.152084E-07  0.163791E-03
  0.803834E+01  0.160094E+01  0.573369E-03 -0.584395E-06  0.917168E-08  0.152027E-03
  0.822530E+01  0.160094E+01  0.544956E-03 -0.371354E-07  0.520310E-08  0.141071E-03
  0.841662E+01  0.160094E+01  0.512875E-03  0.470578E-06  0.414896E-08  0.129520E-03
  0.861238E+01  0.160094E+01  0.473506E-03  0.876420E-06  0.112495E-07  0.116541E-03
  0.881269E+01  0.160094E+01  0.425074E-03  0.111735E-05  0.319403E-07  0.101858E-03
  0.901766E+01  0.160094E+01  0.367945E-03  0.114715E-05  0.573098E-07  0.857624E-04
  0.922740E+01  0.160094E+01  0.307028E-03  0.101242E-05  0.722277E-07  0.695993E-04
  0.944202E+01  0.160094E+01  0.253703E-03  0.844431E-06  0.678610E-07  0.560551E-04
  0.966163E+01  0.160094E+01  0.223908E-03  0.806674E-06  0.595654E-07  0.485892E-04
  0.988635E+01  0.160094E+01  0.215431E-03  0.894570E-06  0.554317E-07  0.464534E-04
  0.111279E+01  0.160764E+01  0.870348E-02 -0.398034E-04  0.265580E-04  0.812146E-02
  0.113867E+01  0.160764E+01  0.100477E-01 -0.228983E-04  0.227391E-04  0.933326E-02
  0.116516E+01  0.160764E+01  0.149214E-01 -0.205322E-04  0.921753E-05  0.137071E-01
  0.119226E+01  0.160764E+01  0.244328E-01 -0.286838E-04 -0.145392E-04  0.221573E-01
  0.121999E+01  0.160764E+01  0.365432E-01 -0.310113E-04 -0.384024E-04  0.327105E-01
  0.124837E+01  0.160764E+01  0.494155E-01 -0.188522E-04 -0.522234E-04  0.436686E-01
  0.127740E+01  0.160764E+01  0.612576E-01 -0.162084E-05 -0.501556E-04  0.534543E-01
  0.130711E+01  0.160764E+01  0.705251E-01  0.698632E-05 -0.294986E-04  0.607756E-01
  0.133751E+01  0.160764E+01  0.766449E-01  0.623604E-05 -0.998580E-05  0.652295E-01
  0.136862E+01  0.160764E+01  0.802841E-01 -0.218143E-05 -0.149013E-05  0.674807E-01
  0.140045E+01  0.160764E+01  0.822329E-01 -0.966590E-05 -0.107299E-05  0.682666E-01
  0.143303E+01  0.160764E+01  0.831700E-01 -0.119255E-04 -0.430289E-05  0.681977E-01
  0.146636E+01  0.160764E+01  0.834178E-01 -0.899778E-05 -0.922339E-05  0.675645E-01
  0.150046E+01  0.160764E+01  0.828306E-01 -0.637047E-06 -0.146030E-04  0.662669E-01
  0.153536E+01  0.160764E+01  0.809622E-01  0.459760E-05 -0.205675E-04  0.639749E-01
  0.157107E+01  0.160764E+01  0.777872E-01  0.547473E-05 -0.229133E-04  0.607068E-01
  0.160761E+01  0.160764E+01  0.737589E-01  0.433355E-05 -0.219872E-04  0.568516E-01
  0.164501E+01  0.160764E+01  0.692183E-01  0.250798E-05 -0.197278E-04  0.526930E-01
  0.168327E+01  0.160764E+01  0.644581E-01  0.131698E-05 -0.172990E-04  0.484641E-01
  0.172242E+01  0.160764E+01  0.597381E-01  0.568471E-06 -0.155726E-04  0.443615E-01
  0.176248E+01  0.160764E+01  0.552517E-01 -0.110575E-07 -0.143359E-04  0.405240E-01
  0.180347E+01  0.160764E+01  0.511152E-01 -0.447256E-06 -0.132866E-04  0.370279E-01
  0.184542E+01  0.160764E+01  0.473810E-01 -0.745445E-06 -0.122372E-04  0.338993E-01
  0.188834E+01  0.160764E+01  0.440525E-01 -0.972821E-06 -0.111079E-04  0.311286E-01
  0.193226E+01  0.160764E+01  0.411013E-01 -0.120050E-05 -0.100074E-04  0.286837E-01
  0.197720E+01  0.160764E+01  0.384810E-01 -0.142218E-05 -0.907497E-05  0.265216E-01
  0.202319E+01  0.160764E+01  0.361384E-01 -0.152857E-05 -0.837899E-05  0.245966E-01
  0.207025E+01  0.160764E+01  0.340191E-01 -0.150472E-05 -0.785225E-05  0.228643E-01
  0.211840E+01  0.160764E+01  0.320690E-01 -0.136865E-05 -0.738598E-05  0.212825E-01
  0.216767E+01  0.160764E+01  0.302432E-01 -0.112077E-05 -0.687661E-05  0.198172E-01
  0.221809E+01  0.160764E+01  0.285106E-01 -0.813545E-06 -0.630726E-05  0.184449E-01
  0.226968E+01  0.160764E+01  0.268516E-01 -0.546817E-06 -0.572352E-05  0.171503E-01
  0.232247E+01  0.160764E+01  0.252571E-01 -0.379453E-06 -0.513635E-05  0.159256E-01
  0.237649E+01  0.160764E+01  0.237264E-01 -0.308491E-06 -0.460870E-05  0.147684E-01
  0.243176E+01  0.160764E+01  0.222629E-01 -0.302324E-06 -0.417915E-05  0.136789E-01
  0.248832E+01  0.160764E+01  0.208701E-01 -0.335763E-06 -0.383177E-05  0.126572E-01
  0.254620E+01  0.160764E+01  0.195494E-01 -0.396313E-06 -0.353327E-05  0.117023E-01
  0.260542E+01  0.160764E+01  0.183016E-01 -0.440117E-06 -0.325543E-05  0.108125E-01
  0.266602E+01  0.160764E+01  0.171265E-01 -0.457423E-06 -0.298964E-05  0.998571E-02
  0.272803E+01  0.160764E+01  0.160223E-01 -0.444966E-06 -0.274292E-05  0.921900E-02
  0.279148E+01  0.160764E+01  0.149864E-01 -0.418009E-06 -0.249629E-05  0.850898E-02
  0.285640E+01  0.160764E+01  0.140151E-01 -0.378186E-06 -0.226059E-05  0.785180E-02
  0.292284E+01  0.160764E+01  0.131047E-01 -0.320867E-06 -0.204253E-05  0.724377E-02
  0.299082E+01  0.160764E+01  0.122511E-01 -0.266163E-06 -0.183768E-05  0.668108E-02
  0.306038E+01  0.160764E+01  0.114503E-01 -0.229060E-06 -0.164915E-05  0.616009E-02
  0.313156E+01  0.160764E+01  0.106988E-01 -0.207933E-06 -0.148229E-05  0.567773E-02
  0.320440E+01  0.160764E+01  0.999414E-02 -0.195260E-06 -0.134022E-05  0.523138E-02
  0.327893E+01  0.160764E+01  0.933349E-02 -0.185383E-06 -0.122424E-05  0.481849E-02
  0.335520E+01  0.160764E+01  0.871378E-02 -0.174715E-06 -0.112290E-05  0.443640E-02
  0.343323E+01  0.160764E+01  0.813272E-02 -0.163724E-06 -0.103934E-05  0.408300E-02
  0.351309E+01  0.160764E+01  0.758811E-02 -0.150583E-06 -0.960907E-06  0.375625E-02
  0.359480E+01  0.160764E+01  0.707806E-02 -0.132749E-06 -0.874725E-06  0.345438E-02
  0.367841E+01  0.160764E+01  0.660069E-02 -0.114803E-06 -0.774378E-06  0.317568E-02
  0.376396E+01  0.160764E+01  0.615400E-02 -0.102115E-06 -0.661467E-06  0.291845E-02
  0.385151E+01  0.160764E+01  0.573605E-02 -0.937473E-07 -0.544718E-06  0.268106E-02
  0.394109E+01  0.160764E+01  0.534517E-02 -0.948559E-07 -0.443012E-06  0.246210E-02
  0.403275E+01  0.160764E+01  0.497970E-02 -0.110955E-06 -0.384289E-06  0.226019E-02
  0.412655E+01  0.160764E+01  0.463803E-02 -0.130291E-06 -0.354348E-06  0.207405E-02
  0.422253E+01  0.160764E+01  0.431897E-02 -0.137178E-06 -0.350183E-06  0.190262E-02
  0.432074E+01  0.160764E+01  0.402116E-02 -0.131815E-06 -0.377762E-06  0.174482E-02
  0.442124E+01  0.160764E+01  0.374273E-02 -0.118245E-06 -0.401676E-06  0.159939E-02
  0.452407E+01  0.160764E+01  0.348192E-02 -0.104549E-06 -0.394702E-06  0.146517E-02
  0.462929E+01  0.160764E+01  0.323785E-02 -0.988949E-07 -0.369772E-06  0.134142E-02
  0.473697E+01  0.160764E+01  0.301021E-02 -0.961240E-07 -0.324465E-06  0.122764E-02
  0.484714E+01  0.160764E+01  0.279885E-02 -0.654684E-07 -0.246027E-06  0.112344E-02
  0.495988E+01  0.160764E+01  0.260436E-02  0.184303E-07 -0.150841E-06  0.102873E-02
  0.507524E+01  0.160764E+01  0.242634E-02  0.143431E-06 -0.603027E-07  0.942997E-03
  0.519328E+01  0.160764E+01  0.226111E-02  0.235401E-06  0.126256E-07  0.864516E-03
  0.531407E+01  0.160764E+01  0.210434E-02  0.257647E-06  0.369793E-07  0.791369E-03
  0.543767E+01  0.160764E+01  0.195367E-02  0.159975E-06  0.372407E-07  0.722483E-03
  0.556415E+01  0.160764E+01  0.180669E-02 -0.110118E-06  0.112027E-07  0.656822E-03
  0.569356E+01  0.160764E+01  0.166443E-02 -0.450291E-06 -0.508331E-07  0.594656E-03
  0.582599E+01  0.160764E+01  0.153383E-02 -0.586477E-06 -0.103234E-06  0.538332E-03
  0.596149E+01  0.160764E+01  0.142208E-02 -0.573402E-06 -0.135306E-06  0.490166E-03
  0.610015E+01  0.160764E+01  0.132747E-02 -0.325332E-06 -0.145160E-06  0.449261E-03
  0.624203E+01  0.160764E+01  0.125108E-02  0.276268E-06 -0.142203E-06  0.415694E-03
  0.638722E+01  0.160764E+01  0.118608E-02  0.909143E-06 -0.124990E-06  0.386925E-03
  0.653577E+01  0.160764E+01  0.111918E-02  0.117570E-05 -0.895401E-07  0.358465E-03
  0.668779E+01  0.160764E+01  0.104063E-02  0.116421E-05 -0.486051E-07  0.327183E-03
  0.684334E+01  0.160764E+01  0.954972E-03  0.800565E-06 -0.148856E-07  0.294622E-03
  0.700251E+01  0.160764E+01  0.861578E-03 -0.105859E-07  0.914620E-08  0.260669E-03
  0.716538E+01  0.160764E+01  0.769482E-03 -0.823354E-06  0.188107E-07  0.228109E-03
  0.733204E+01  0.160764E+01  0.692804E-03 -0.129764E-05  0.209041E-07  0.201066E-03
  0.750257E+01  0.160764E+01  0.636213E-03 -0.138416E-05  0.226498E-07  0.180657E-03
  0.767707E+01  0.160764E+01  0.595546E-03 -0.127722E-05  0.236499E-07  0.165387E-03
  0.785563E+01  0.160764E+01  0.562602E-03 -0.100824E-05  0.204744E-07  0.152723E-03
  0.803834E+01  0.160764E+01  0.535436E-03 -0.533629E-06  0.134586E-07  0.141998E-03
  0.822530E+01  0.160764E+01  0.509820E-03 -0.187831E-07  0.837488E-08  0.132006E-03
  0.841662E+01  0.160764E+01  0.480721E-03  0.458846E-06  0.657691E-08  0.121432E-03
  0.861238E+01  0.160764E+01  0.444709E-03  0.840093E-06  0.140748E-07  0.109486E-03
  0.881269E+01  0.160764E+01  0.400027E-03  0.106495E-05  0.367612E-07  0.958860E-04
  0.901766E+01  0.160764E+01  0.346835E-03  0.108805E-05  0.659417E-07  0.808677E-04
  0.922740E+01  0.160764E+01  0.289724E-03  0.958212E-06  0.828844E-07  0.656959E-04
  0.944202E+01  0.160764E+01  0.239587E-03  0.797756E-06  0.777414E-07  0.529495E-04
  0.966163E+01  0.160764E+01  0.211538E-03  0.761191E-06  0.681642E-07  0.459148E-04
  0.988635E+01  0.160764E+01  0.203555E-03  0.843996E-06  0.633661E-07  0.439016E-04
  0.111279E+01  0.161434E+01  0.446008E-02 -0.197930E-04  0.207366E-04  0.416328E-02
  0.113867E+01  0.161434E+01  0.520421E-02 -0.126735E-04  0.192564E-04  0.483664E-02
  0.116516E+01  0.161434E+01  0.789170E-02 -0.143129E-04  0.139887E-04  0.725408E-02
  0.119226E+01  0.161434E+01  0.132770E-01 -0.227561E-04  0.406016E-05  0.120469E-01
  0.121999E+01  0.161434E+01  0.204226E-01 -0.280405E-04 -0.648490E-05  0.182867E-01
  0.124837E+01  0.161434E+01  0.284223E-01 -0.207638E-04 -0.132670E-04  0.251212E-01
  0.127740E+01  0.161434E+01  0.362098E-01 -0.514803E-05 -0.123520E-04  0.316005E-01
  0.130711E+01  0.161434E+01  0.425832E-01  0.383767E-05 -0.160830E-05  0.367004E-01
  0.133751E+01  0.161434E+01  0.468861E-01  0.566903E-05  0.119894E-04  0.399079E-01
  0.136862E+01  0.161434E+01  0.495281E-01  0.135203E-05  0.192304E-04  0.416349E-01
  0.140045E+01  0.161434E+01  0.511190E-01 -0.483399E-05  0.207698E-04  0.424422E-01
  0.143303E+01  0.161434E+01  0.521306E-01 -0.699780E-05  0.177018E-04  0.427505E-01
  0.146636E+01  0.161434E+01  0.526953E-01 -0.505489E-05  0.114401E-04  0.426846E-01
  0.150046E+01  0.161434E+01  0.528198E-01  0.389130E-06  0.652977E-05  0.422620E-01
  0.153536E+01  0.161434E+01  0.522768E-01  0.495052E-05  0.161242E-05  0.413141E-01
  0.157107E+01  0.161434E+01  0.508163E-01  0.629220E-05 -0.266562E-05  0.396645E-01
  0.160761E+01  0.161434E+01  0.486635E-01  0.534398E-05 -0.435561E-05  0.375146E-01
  0.164501E+01  0.161434E+01  0.461003E-01  0.333468E-05 -0.445664E-05  0.350996E-01
  0.168327E+01  0.161434E+01  0.433271E-01  0.180812E-05 -0.414134E-05  0.325812E-01
  0.172242E+01  0.161434E+01  0.405181E-01  0.108591E-05 -0.407911E-05  0.300933E-01
  0.176248E+01  0.161434E+01  0.378090E-01  0.702469E-06 -0.431702E-05  0.277351E-01
  0.180347E+01  0.161434E+01  0.352849E-01  0.442616E-06 -0.459094E-05  0.255645E-01
  0.184542E+01  0.161434E+01  0.329876E-01  0.184442E-06 -0.471295E-05  0.236052E-01
  0.188834E+01  0.161434E+01  0.309256E-01 -0.662932E-07 -0.458527E-05  0.218563E-01
  0.193226E+01  0.161434E+01  0.290858E-01 -0.334618E-06 -0.433682E-05  0.203016E-01
  0.197720E+01  0.161434E+01  0.274432E-01 -0.611074E-06 -0.410530E-05  0.189173E-01
  0.202319E+01  0.161434E+01  0.259683E-01 -0.793251E-06 -0.397881E-05  0.176774E-01
  0.207025E+01  0.161434E+01  0.246282E-01 -0.833041E-06 -0.396528E-05  0.165552E-01
  0.211840E+01  0.161434E+01  0.233881E-01 -0.768171E-06 -0.396844E-05  0.155239E-01
  0.216767E+01  0.161434E+01  0.222169E-01 -0.609805E-06 -0.387529E-05  0.145602E-01
  0.221809E+01  0.161434E+01  0.210930E-01 -0.373154E-06 -0.369196E-05  0.136483E-01
  0.226968E+01  0.161434E+01  0.200030E-01 -0.165390E-06 -0.343553E-05  0.127780E-01
  0.232247E+01  0.161434E+01  0.189415E-01 -0.458568E-07 -0.312535E-05  0.119453E-01
  0.237649E+01  0.161434E+01  0.179096E-01 -0.582290E-08 -0.283700E-05  0.111495E-01
  0.243176E+01  0.161434E+01  0.169117E-01 -0.210901E-07 -0.261703E-05  0.103926E-01
  0.248832E+01  0.161434E+01  0.159525E-01 -0.779800E-07 -0.245821E-05  0.967639E-02
  0.254620E+01  0.161434E+01  0.150347E-01 -0.161307E-06 -0.233478E-05  0.900123E-02
  0.260542E+01  0.161434E+01  0.141598E-01 -0.232403E-06 -0.222119E-05  0.836690E-02
  0.266602E+01  0.161434E+01  0.133285E-01 -0.264951E-06 -0.209847E-05  0.777253E-02
  0.272803E+01  0.161434E+01  0.125404E-01 -0.265441E-06 -0.196486E-05  0.721671E-02
  0.279148E+01  0.161434E+01  0.117947E-01 -0.250990E-06 -0.181543E-05  0.669792E-02
  0.285640E+01  0.161434E+01  0.110902E-01 -0.224974E-06 -0.166499E-05  0.621416E-02
  0.292284E+01  0.161434E+01  0.104248E-01 -0.185435E-06 -0.152312E-05  0.576337E-02
  0.299082E+01  0.161434E+01  0.979639E-02 -0.145651E-06 -0.138804E-05  0.534329E-02
  0.306038E+01  0.161434E+01  0.920253E-02 -0.118992E-06 -0.125987E-05  0.495166E-02
  0.313156E+01  0.161434E+01  0.864132E-02 -0.105866E-06 -0.114496E-05  0.458661E-02
  0.320440E+01  0.161434E+01  0.811139E-02 -0.992639E-07 -0.105091E-05  0.424658E-02
  0.327893E+01  0.161434E+01  0.761136E-02 -0.946382E-07 -0.978771E-06  0.393009E-02
  0.335520E+01  0.161434E+01  0.713962E-02 -0.910562E-07 -0.915038E-06  0.363559E-02
  0.343323E+01  0.161434E+01  0.669436E-02 -0.893707E-07 -0.860866E-06  0.336146E-02
  0.351309E+01  0.161434E+01  0.627421E-02 -0.891660E-07 -0.807163E-06  0.310639E-02
  0.359480E+01  0.161434E+01  0.587813E-02 -0.866127E-07 -0.744003E-06  0.286928E-02
  0.367841E+01  0.161434E+01  0.550515E-02 -0.822589E-07 -0.664192E-06  0.264907E-02
  0.376396E+01  0.161434E+01  0.515400E-02 -0.754073E-07 -0.569104E-06  0.244464E-02
